Created-Date,Tweet,Sentiment
6/3/2021 9:46,"جو مال بچ گیا ہے وہ کم سے کم تیرا نہیں ,
2021-06-03 09:45:06,هڪ پل کين انهن مقدس ادارن کان پرتي ڪري سندن افعالن کي ڏسبو تہ اڪثر ڪري اھي ماڻهو ايترا تہ بدبودار ملندا جو نڪ تي ھٿ… ,
2021-06-03 09:45:05,ماڻهن جي ڪسوٽي وڏن آدرشن مان نہ پر پتڪڙين شين مان ڪبي آهي. ڇو تہ وڏا مقصد ايترا تہ وڏا هوندا آهن جن جي آڏو ان ماڻهو… ,
2021-06-03 09:38:56,ست مغز، کسکس، سنڍ، بادام، مصري  اڌ لپ ڀنگ. جام گهوٽي پي مٿي آسمان ڏي ڏسو. ,
2021-06-03 09:06:11,سائين سائين.. مان خادم ,
2021-06-03 08:57:17,سنڌيا راڻي.. جنم ڏهاڙي جون لک لک واڌايون هجن اوهان کي. شل سنڌ اوهان جھڙيون نياڻيون ڄڻيندي رهي. شل سدا سرهي رهين ماتا..  ,
2021-06-03 08:51:59,گهٽ  گهٽ هن وقت تائين مونکي اهو ئي لڳي ٿو سائين.. ,
2021-06-03 08:51:23,آواز ڪو پھريان يا بعد جو مسئلو ناهي هوندو. مختلف پرڳڻن وارا ماڻهو پنهنجي سولائپ آڌار آواز ادليندا بدليندا آهن ,
2021-06-03 05:58:19,ايشيائي ٻولين  ھ  س جو ادل ,
2021-06-03 05:30:03,اول تي سنڌ امڙ تي گار نہ ٿي اچي سگهي. ڇا خدا جي انڪار ڪرڻ سان ان جو اتڪبار گهٽجي ويندو؟ ڇا سنڌ جيڪ… ,
2021-06-03 04:13:57,️اڄ جو لفظ️ ,
2021-06-02 14:51:37,نہ سائين فلحال نہ ,
2021-06-02 14:48:28,اهو پنھنجي ٽيم جي محنت سان ٺهيل اٿوَ  ,
2021-06-02 09:43:49,ضرور ,
2021-06-02 09:43:40,بلڪل ,
2021-06-02 09:40:12,یہ فلم حساس دل والے اگر دیکھیں تو اپنے ساتھ ٹشو پیپر ضرور رکھیں ,
2021-06-02 08:58:21,پاڻ بہ.. هڪ انٽرويو جيڪو شايد ٻن ڪلاڪن جو هئو.. اهو بہ.. ڏٺم. ,
2021-06-02 08:56:58,اڙي بابا ٺاريو.. ️ ,
2021-06-02 08:56:33,او اتي سائين.. مان مٿي ان ئي هائپر ريئلٽي جو ذڪر ڪيو.  ,
2021-06-02 08:48:30,بابا سائين اهو خالي انب نہ پر حضرت انب آهن. ,
2021-06-02 08:25:51,️ ڀلا ٺاريو هيانءُ ️ ,
2021-06-02 08:22:44,بابا پاڻ هن ڳالهہ کي سڀني مٿان نہ ٿاڦي سگهون. هائپر ريئلٽي آهي هيءَ. اڳتي وڌائيندي آهي بک  غيرت. گهڻن… ,
2021-06-02 07:49:57,ساڌ کي هڪ ماڻهوءَ گار ڏني. ساڌ مرڪي پيو. ,
2021-06-02 07:42:26,هاهاهاها.. صحيح آ ادي.. ️ ,
2021-06-02 07:36:55,هن جڏهن مون کي ماءُ تي گار ڏني تڏهن مون کي هن تي ڪھل اچي وئي. او خدايا هن کان تہ سڀ ڪجهہ کسيو ويو آهي، ويندي ماءُ ج… ,
2021-06-02 07:16:51,هرڪو پنھنجي گودڙيءَ مان وکر ڪڍي پيو ٻين کي ڏي جيڪو وکر ان کي ملندو رهيو آ.. پيٽ مان تہ ما… ,
2021-06-02 07:08:47,يار ڀلو پيو ڪرين.. ️ ,
2021-06-02 06:59:00,بحث پورو ٿيو يا اڃا ان جي ڪا سيزن رهيل آ؟ ,
2021-06-02 06:55:08,سائين سائين.. مان خادم. ️ ,
2021-06-02 06:36:50,يار صفا ڪمال.. زبردست پيارا سيف ,
2021-06-02 06:28:51,انڪري ئي عارفن عشاقن سورن کي ڳايو آھي جيئن لطيف ,
2021-06-02 06:28:49,ڀاڳين کي ڀونڪندڙ ڪتا وڻندا آھن. ڇوتہ ڪتو ڀونڪي معنا مالڪ ھشيار رھي.  چور چَڪي جي خبر پوي. ,
2021-06-02 06:21:32,سياڻا ھاري فصلن جي نانگن کي ناھن ماريندا. ڇوتہ کين خبر ھوندي آھي تہ اھي فصل دشمن ناھن، پر جيڪي موزي فصلن کي نقصان ڏ… ,
2021-06-02 06:14:00,ها ڇونہ.. ️ ,
2021-06-02 05:45:35,اڄ جو لفظ ,
2021-06-01 18:20:09,هيرڻ.. ,
2021-06-01 18:08:18,واه ,
2021-06-01 15:53:30,هئو هئو ميان.. بيشڪ ,
2021-06-01 15:52:47,ڪنوار ٻوٽو يا ڦرهو، انگريزيءَ  وري سڏينس Vera. اسان وٽ مئخانن جي دونھين، پيرن فقيرن جي آسٿانن  عام پوکيو وڃ… ,
2021-06-01 15:41:22,ھاھاھاھاھا.. ٻيو نہ تہ... ويٺا ڏسو ماتا..  ,
2021-06-01 15:38:37,هئو هئو ابا.. ملندا آهن ڪٿي ڪٿي ,
2021-06-01 15:37:58,ھاھاھاھاھا ها.. صحيح آ نہ ڀلا... کارائيندو.. فرض جو ٿيو هاڻي..  ,
2021-06-01 15:31:11,اڙي.... ڪنجوسي تہ ڏسو.... مائي توبنھن آ... هاهاها.. هلو سائين.. کارائيندومانوَ ثنا  اوهان کي...  ,
2021-06-01 15:27:09, مهرباني نہ سائين.. پئسا کپن.. هاهاها ,
2021-06-01 15:18:47,بابا اهي گل بيدا بہ سڏجن تہ جيم بہ. ننڍڙي بسڪٽ مٿان ڪينڊي جو شيرو رکي پچايا وڃن. شيرو بسڪٽ سان صفا چھٽي… ,
2021-06-01 15:08:36,يا کارايو... ,
2021-06-01 15:07:58,کوئی بات نہیں..  ,
2021-06-01 15:07:09,منهنجو وات پاڻي پاڻي ڪرائي ڪهڙي سزا ٿيون ڏيو با؟ ,
2021-06-01 15:06:04,یہ جون ایلیا صاحب کا نہیں؟ ,
2021-06-01 15:01:52,هاڻي هيءَ ڪھڙي فضيلت آ؟  ,
2021-06-01 14:56:43,هائو.. هاڻي تہ جھڙوڪ ناپيد آهن سانئڻ. ,
2021-06-01 14:55:00,ماتا سانئڻ بلو ٿيون ڪيو بابا ,
2021-06-01 14:54:20,ماتا سانئڻ.. اهو ئي تہ الميو آهي اسان سان.. سب ڪڇ لٽا ڪي هوش مين آئي تو ڪيا ,
2021-06-01 14:51:22,اڇا ,
2021-06-01 14:49:32,چھوٹے سے بسکٹ کے اوپر کینڈی سکھا کر بیچے جاتے تھے. بہت خستہ اور لذیذ ,
2021-06-01 14:48:22,گل بيدا ,
2021-06-01 14:45:52,سرڪار آهي نڪل ناهن. نڪل کنڊ ڀڳڙو ٿئي. هي آهن گلبيدا  ,
2021-06-01 14:41:50,مان اڄ ان ڳالهہ تي پوسٽ رکي هئي.  ,
2021-06-01 14:40:45,گذريل مهيني کاڌا هئم. هيءَ تہ في سبيل الله تصوير ملي سو اڪيلو ڇو مان تڙپان  رکي ڇڏيم  ,
2021-06-01 14:35:44,بي انتها ڀلي ڳالهہ ,
2021-06-01 14:34:30,ڀلا ٿيندا هئا.. ,
2021-06-01 14:28:47,رحم بيرحمي، ڪھل يا قياس، ظالم يا مظلوم، ڪٺورتا يا نرملتا آهي سڀ انساني شعور جون حرڪتون آهن. ,
2021-06-01 14:06:18,هاهاهاها صحيح آ.. حاضر ,
2021-06-01 14:04:21,هاهاهاها.. اوهان چانھن موڪلي؟ ڪُٽي موڪلي؟ ,
2021-06-01 14:02:45,تڏهن تہ شڪر ڪيم بابا  ,
2021-06-01 14:02:01,آه شڪر... ,
2021-06-01 14:01:06,بابا آهي سڏجن گُل بيدا. ,
2021-06-01 13:59:37,هئو بابا.. اهي پيارا گلبيدا.. ,
2021-06-01 13:58:56,حيدرآباد .. بازر.. خيرپور  بہ سبزي مارڪيٽ اندر هول سيل وارن دڪانن تي.. ,
2021-06-01 13:58:03,الي نا نا.. منهنجي پيالي ڀيڻ نا نا لوءِ  ,
2021-06-01 13:54:40,هاهاهاها.. مون کي اوهان سان پوري پوري همدردي آ ڀائو  ,
2021-06-01 13:51:11,هئو هئو  ,
2021-06-01 13:49:38,اها جيڪا ونگار وارن مزدورن کي ڪچي ڦڪي ٺاهي عام طور تي موڪلي نہ… ,
2021-06-01 13:48:31,هاهاهاها ,
2021-06-01 13:48:07,ملندا اٿئي اچي.. ,
2021-06-01 13:47:36,راڻي.. معنا چانھن صفا من.. ️ ,
2021-06-01 13:46:52,ڪمال جا ️ ,
2021-06-01 13:46:20,اڙي بابا پوءِ تہ قسم سان صدقو وڃان مان..  ,
2021-06-01 13:44:42,هڪ ئي گنج آ.. بس فضيلت هجيس  ,
2021-06-01 13:43:12,ھاھاھاھاھا.. او اهي گلبيدا ,
2021-06-01 13:42:11,بسم اللهيون.. سچ .. پياريو..  ,
2021-06-01 13:41:39,هيلو هيلو هيلو... ڪو ڳالهائي بہ تہ.. بس هيلو هيلو لڳي پئي آ.. ڄڻ پراڻا فون هجن.. تار ڪٽيل هجي... ️ ,
2021-06-01 12:17:08,جڏھن ٻہ ڀائر ڪنھن بہ شيءِ تي وڙهي خوار خراب ٿيندا آهن، تڏهن کٽندو وڏو ڀاءُ آ يا ننڍو ڀاءُ.. ,
2021-06-01 12:02:32,هتي وفا يا بيوفائيءَ جي ڳالهہ هئي؟ هاڻي خبر پئي؟ هاهاهاها.. اڙي ظالم بوليءَ جي ڍنگ تي پئي ڳالهيون ڪيون سي نہ؟  ,
2021-06-01 11:58:45,هاهاها ٻروچ واقعي بہ مادي لفظن کي نر ڪندا آهن. ابا ريل اچي ٿو؟ ,
2021-06-01 11:56:41,حالت آ ير.. دل بہ نر تہ موسم بہ... اڙي نازڪ ٻول آهن اهي.. سنڌيءَ  نار ٻول ,
2021-06-01 11:40:58,جو موسم؟ ٽرڪ آ يا ڪو ٽريڪٽر آ جو؟ جو موسم...؟ ,
2021-06-01 11:04:12,جي سائين ,
2021-06-01 10:57:29,حاضر بابا ,
2021-06-01 10:51:45,اوهان ڪنھن سان بہ قرب وڌايو، پاڻمرادو اوهان ان سان رابطي  اچي ويندئو تہ ان جي رضا  راضي بہ ٿيندا ويندئو. ,
2021-06-01 09:40:46,صرف جذبات سے ہی جنگیں فتح ہوتیں تو آج پورے کرہ ارض پر عورت راج ,
2021-06-01 09:38:09,اڙي واھ... ان سان منھنجي ياري اٿئي پڪي. ڄائي ڄم جو يار اٿئي منھنجو.. ️ ,
2021-06-01 09:31:32,پوری تاریخ انسانی شاہد ہے کہ ہیروز ہمیشہ نچلے طبقے سے آتے ہیں. ہاں بالا طبقے سے بھی کبھی کبھار آتے ہیں لیکن یاد رکھ… ,
2021-06-01 09:27:02,دوسروں کے جھوٹ کچھ نہیں کرتے، ہاں پر خود کا جھوٹ ہمارے سینکڑوں سچ کو برباد کر دیتا ہے. ,
2021-06-01 09:07:47,ڪارپوريٽ دنيا  ڪمال جو سچ... ,
2021-06-01 08:03:41,قرب مٺا  ,
2021-06-01 07:53:53,پيارا فلحال شيون ميچوئر ٿيڻ ڏيو.. ,
2021-06-01 07:52:31,یا یہ بھی کہ گدلے پانی سی پاکیزہ کنول کا پھول نکلتا ہے، ہم سب بھی جیسے گندے نطفے سے حسین و جمیل صورت لے کر ظہور میں… ,
2021-06-01 07:52:27,کبھی سوچا کہ کس طرح بدبودار گوبر اور تعفن والی گندگی سے خوشبودار پھول نکلتے ہیں؟ ,
2021-06-01 07:52:22,کبھی سوچا کہ کس طرح کالے کوئلے سے ہیرا نکلتا ہے؟ ,
2021-06-01 07:25:11,تُو بھی گمنام تھا زمانے میں، ,
2021-06-01 07:02:24,سائين ڇيڄڪ معنا رَنڊَڪَ. هُلُ. فساد. مُعاملو، رڳڙو. ,
2021-06-01 06:35:20,سائين وڏا وڙ اوهان جا..  شل سکيا ستابا رهو.. مان خادم   ,
2021-06-01 06:33:28,بلڪل سائين ,
2021-06-01 06:32:37,او ائين سائين..  ,
2021-06-01 06:30:46,سائين ٿي سگهي ٿو.. پر مون کي جيڪا خبر آ تہ اهو وينس ٻول ڪا انڊو ٻولي هئي ان جي ٻول وڻ، وڻيل، وڻيس، وڻندڙ… ,
2021-06-01 06:27:47,سائين اوهان ٻي پاسي کڻي ويا. سچ تہ مون کي اڃا اهو شعور ناهي سمجهہ  آيو. مان عاجزي… ,
2021-06-01 06:13:50,جڏهن طبيعت  نمي ختم ٿي، جڏهن فھم جو سڻڀ هارجي وڃي  جڏهن وڻ ميوي کان بغير هجي تڏهن آڪڙ تہ ٿيندي.. س… ,
2021-06-01 06:00:11,قرب پيارا رياض... ادڙيءَ کي گذارش آهي تہ هوءَ پنهنجا تجربا ونڊ… ,
2021-05-31 19:04:45,اسان خار آھيون، بيابن جا واسي ,
2021-05-31 19:02:46,پاڻ سڀني جي ھٿن  آئيني جون چٿريون آھن. ان مان پاڻ وڏن اجگر واقعن کي ڏسي رايا ڏيون وري پير کوڙي اھڙي ڳالھ ڪيون… ,
2021-05-31 18:51:27,سائين ٿي سگهي ٿو.. ,
2021-05-31 16:56:37,سائين مون کي خوشي ٿيندي جيڪڏهن اوهان مدد ڪندئو تہ وينگس جي ٻول صرف وڏن وارن جو ئي تصور ڪيئن پيو... مجموعي… ,
2021-05-31 15:58:07,اڄ جو لفظ ,
2021-05-31 15:42:26,شھر  ڳوٺن جي سروي ڪريو.. ,
2021-05-30 18:21:34,ڇا جي ادا بدنامي؟ ان  ڪھڙي بدنامي منھنجا سائين؟ ,
2021-05-30 18:19:59,مان ان راڳ مالڪونس تان قربان... پوري وجود مان سيڪارا ڪڍندڙ راڳ آھي ھي سائين... واھ ,
2021-05-30 17:18:11,اس ٹُوٹے ہوئے سماج کو دوبارہ بنانے کے لیے اینٹیں بنائیے۔ ,
2021-05-30 16:25:18,بابا سانئڻ.. هيپي برٿ ڊي. ,
2021-05-30 14:06:10,ملا نصرالدين جو ھڪ لطيفو آھي تہ ھو اليڪٽريڪل انجنيئر جي پوسٽ لاءِ انٽرويو ڏيڻ ويو. ,
2021-05-30 13:51:31,پنھنجي لوڪ ڏاھپ کي جديد انفارميشن ٽيڪنالاجيءَ  آڻي ڪيئن ان جي مارڪيٽنگ ڪري سگهجي ٿي، ان سوال جو جواب ڏنو ھيم خيرپو… ,
2021-05-30 13:36:26,میں کسی کو پتھر مارنے سے پہلے سؤ بار سوچتا ہوں. اور جیسے جیسے سوچتا جاتا ہوں میری گرفت ڈھیلی ہونے لگتی ہے، اور پتھر… ,
2021-05-30 13:19:34,ھاھاھاھاھا.... بابلا... لک قرب.. پيارا اوھان ئي آھيو اصل ... جيلو جو ٻول پپو... واھ. ,
2021-05-30 13:17:21,اڙي پيارا سادلا، من گهريا پرين پيارا... مان ڪجهہ ناھي ڪيو ابا... سدا سرھا رھو. آباد رھو. اوھان جي وڏائي آھي ھي سڀ.. لو يو آل.️ ,
2021-05-30 13:08:49,سائين.. سائين منھنجا مان خادم... سدا سرھا رھو شل..️ ,
2021-05-30 12:13:43,پيارا سائين، تصوف ڪڏھن بہ حڪمران ڌڙي جي محل  نہ ٿو رھي سگهي. ڪڏھن بہ نہ. ھي خدائي حزب اختلاف جي روپ  ئي ملندو آھي. ,
2021-05-30 12:12:05,صوفی ازم سکھایا جا سکتا ہے؟ ,
2021-05-30 12:08:00,زلیل ترین معاشرے میں تصوف کی مارکیٹنگ حکمران کریں تب اس نعرے سے بغاوت کرنا ہی حقیقی تصوف"" ہوتا ہے۔ ",
5/30/2021 12:05,ڪيو ڪيو با... ,
5/30/2021 11:57,پيارا سائين... بس ھڪ ٽوٽڪو آھي ڳوٺاڻي سماج جو.. ٻيو وري… ,
5/30/2021 11:51,ھن مائيءَ جي چھري  مون کي ايڏي تہ ٻاجهہ نظر ايندي آ.. جو بس.. مالڪ کيس سدائين ٻين لاءِ ائين ئي رکي. آمين ,
5/30/2021 11:49,ڪيڏي تہ ڪمال جي ڏاھپ آ... ,
5/30/2021 9:26,جيلو اھي بينگن نہ پر واڱڻ آھن. پليز ,
5/30/2021 9:24,ھاھاھاھاھا... اسان وٽ تہ ٻروچن سامهون ان جو نالو ئي کڻڻ معنا لٺ ھڻائڻ برابر ٿيندو آھي ..  ,
5/30/2021 9:17,آھ... واھ. اسان جي ڳوٺن  عام استعمال ٿين اھي ”وڃڻا“. ,
5/30/2021 7:34,نراسي نراسائي نراش ,
5/30/2021 7:08,مٺا اھو اٿئي جُکڻي. معنا ,
5/30/2021 7:06, بيو ٻول اٿئي جُکڻي.. ,
5/30/2021 7:04,”ٻاڙ“ ٻڌو اٿئي علي ڪڏھن؟ ,
5/30/2021 6:50,حاضر سائين ,
5/30/2021 6:49,ھاھاھاھاھا صفا من.. اڪيلو اڪيلو پيا ڏڪر ڏيو نہ صلاح نہ سباب. هاهاهاها  ,
5/30/2021 6:48,مٺا بلڪل بہ ٿيندس. ٻي ڳالهہ تہ اها ڊڪشنري سنڌي ٻوليءَ جي پھرين لغت اٿئي. ڪيپٽين جارج اسٽيڪ واري. 184… ,
5/30/2021 5:53,بلڪل سائين.. چِنتا بہ تمام گهڻو اوائلي لفظ آھي  ساڳي معنا  ڪتب اچي. واھ جو لفظ اوھان کنيو... زبردست.  ,
5/29/2021 11:00, ھي آھي سائين سردار شاھ جي سھڻي  سيبتي موٽ. ,
5/29/2021 10:57,سنڌ جي ثقافت  سياحت جي وزير با تدبير سائين سردار علي شاھ صاحب کان سنڌي لئنگئيج اٿارٽيءَ  پريزينٽيشن ڏيئي جڏھن لئن… ,
5/29/2021 10:54,سگا پاران عالمي سنڌي ٻولي ڪانفرنس کان باقاعدہ اسان سڀني دوستن جي اھا گڏيل ڪوشش ھئي. تہ سنڌي ٻوليءَ جي ڪمپيوٽيشنل پر… ,
5/29/2021 7:21,ھي اسپيسَ ”سماجي ليبارٽري“ ئي تہ آھن. ,
5/29/2021 7:00,سنئين سڌي سنڌيا ,
5/29/2021 5:42,اڄ جو لفظ ,
5/28/2021 21:23,کسی بھی انسان میں بھوک اور اخلاق مستقل قیام نہیں کرسکتے۔ ,
5/28/2021 21:22,فقير مسلسل چپ رهي آهستگيءَ  ,
5/28/2021 21:19,پڑے دانش میں یہ انکار تو اقرار بھی کر لوں ,
5/28/2021 21:18,درد ختم نہیں ہوسکتے، لہٰذا ان کے ساتھ زندگی گذارنا ,
5/28/2021 21:17,تمام عمر نمرود پر لعنت ڈالتے گذاری، ,
5/28/2021 20:30,قرب سائين.. مان سريلو پاڻ ناهيان ها باقي سريلن کي ڌنون ڏيئي ڳارائيندو ضرور آهيان. ️ ,
5/28/2021 18:53,اهڙي قسم جا ڇسا موضوع تڏهن ٺاهيا ويندا آهن جڏهن وقت وڏو  دماغ ننڍڙو هوندو آهي. ,
5/28/2021 18:35,قبلا ڪٿي آ جهڳڙو... ا… ,
5/28/2021 18:29,ھللللللل ابا ھي تہ ڌوڌ آ سچي...  ,
5/28/2021 17:36,ناسمجهی ,
5/28/2021 14:45,ليلا.. ڏسو اھو سڄو تقاضا جو مسئلو آھي. پليز ان کي مرد عورت تضاد  نہ آڻيو. اھو وقتي يا مقامي ٿي سگهي ٿو پر ھر جا  ھر وقت نہ.. ,
5/28/2021 14:39,هو ڏوٿي هو ڏينھن ڪتاب  پير حسام الدين راشدي صاحب سنڌ  وهابيت جي بڻياد  درگاهن جو پوسٽ مارٽم ڪندي ڇا ٿو لکي؟ ,
5/28/2021 14:34,سُونھان چائِين، سُڌ نہ پَئينِ، سسئي پُڇ مَ سَي؛ ,
5/28/2021 14:29,ھاھاھاھاھا۔۔۔ ير.. وڏا استاد آھيو با...  ,
5/28/2021 14:28,جی جی ملکہ۔۔ بالکل یہی ,
5/28/2021 14:21,هئو سئين هئو ڀينڊيون  ,
5/28/2021 14:20,سائين ائين لوڪ پيو ٺاهيندو ويندو ٻٽا ٽيڻا ٻول..  ,
5/28/2021 14:18,ھاھاھاھاھا بلڪل مٺا..  ,
5/28/2021 14:17,ڀينڍين جي هجي ڀاڄي، وري واڱڻ هجن تريل تہ ڪم ٿي وڃي صفا ڪٽلي... ️ ,
